ngram,document_count,high_score_presence_rate,low_score_presence_rate,presence_rate_difference,chi2_score,chi2_p_value,mean_score_when_present,association
machine learning postgresql,596,0.00851555408862114,0.0013227294522246665,0.007192824636396473,318.132792514925,3.695073835490077e-71,52.25852348993292,higher_score
cd power,586,0.008400033006023572,0.0012731270977662413,0.007126905908257331,317.65828531477246,4.687952122234603e-71,52.62328498293521,higher_score
cd power bi,586,0.008400033006023572,0.0012731270977662413,0.007126905908257331,317.65828531477246,4.687952122234603e-71,52.62328498293521,higher_score
ci cd power,586,0.008400033006023572,0.0012731270977662413,0.007126905908257331,317.65828531477246,4.687952122234603e-71,52.62328498293521,higher_score
boot deep,608,0.00864757818301836,0.0013888659248359001,0.00725871225818246,317.59330271341355,4.843263644188945e-71,52.34977796052633,higher_score
boot deep learning,608,0.00864757818301836,0.0013888659248359001,0.00725871225818246,317.59330271341355,4.843263644188945e-71,52.34977796052633,higher_score
spring boot deep,608,0.00864757818301836,0.0013888659248359001,0.00725871225818246,317.59330271341355,4.843263644188945e-71,52.34977796052633,higher_score
linux pytorch,642,0.00902714745441037,0.0015707412245167926,0.007456406229893577,317.3802122531142,5.389580423182471e-71,52.627904984423694,higher_score
summary skills,792,0.0024094397227494026,0.01068104032671426,-0.008271600603964858,316.5991058321656,7.974469809819994e-71,29.960441919191958,lower_score
experience technical title,1270,0.005264460764089448,0.01572394636332102,-0.010459485599231573,315.69862089833555,1.2527207885680437e-70,32.28587007874019,lower_score
11 years,5553,0.05678686360260493,0.03492005753873157,0.02186680606387336,315.5722352387244,1.3347040820197258e-70,43.02384746983614,higher_score
technical production title,1968,0.009753279973595083,0.02276748069641768,-0.013014200722822597,315.4028841970637,1.4530311857233482e-70,33.16208079268294,lower_score
university city,1670,0.007805924581236079,0.01979133942891205,-0.011985414847675971,315.2429793595934,1.5743716495841143e-70,33.544733532934195,lower_score
years product manager,758,0.0022279065929532147,0.010300755609199653,-0.008072849016246438,315.0940538026531,1.6964770984239035e-70,28.385554089709796,lower_score
information systems,2119,0.01075996369337389,0.024255551330170495,-0.013495587636796605,314.9984347861981,1.779823353147796e-70,35.38164936290711,lower_score
tableau agile,602,0.008565063124020098,0.0013723318066830917,0.007192731317337006,314.95386126039716,1.820063147919861e-70,52.91315614617939,higher_score
security title,1536,0.0069477679676541,0.018435541740381707,-0.011487773772727607,314.8736266502476,1.8948034202275013e-70,32.66923502604171,lower_score
2015 current,1048,0.003927716808317519,0.013392635703774946,-0.009464918895457426,313.2768217256139,4.220880277900404e-70,31.784670801526723,lower_score
js rest,674,0.009357207690403421,0.0017691506423504935,0.007588057048052928,313.0812298350787,4.655968540568135e-70,52.51800445103858,higher_score
js rest apis,674,0.009357207690403421,0.0017691506423504935,0.007588057048052928,313.0812298350787,4.655968540568135e-70,52.51800445103858,higher_score
node js rest,674,0.009357207690403421,0.0017691506423504935,0.007588057048052928,313.0812298350787,4.655968540568135e-70,52.51800445103858,higher_score
ideal title,1466,0.00651868966086311,0.01770804054165811,-0.011189350880794998,312.99079734410964,4.872025356409811e-70,33.001234652114626,lower_score
boot node,584,0.008350523970624614,0.0012896612159190497,0.007060862754705565,312.86605486782616,5.186603408919151e-70,53.497705479452044,higher_score
boot node js,584,0.008350523970624614,0.0012896612159190497,0.007060862754705565,312.86605486782616,5.186603408919151e-70,53.497705479452044,higher_score
spring boot node,584,0.008350523970624614,0.0012896612159190497,0.007060862754705565,312.86605486782616,5.186603408919151e-70,53.497705479452044,higher_score
manager abc,2486,0.013268421486921082,0.027810386733024443,-0.01454196524610336,311.74595961201874,9.096671931368509e-70,33.50599356395809,lower_score
professional years mobile,646,0.001633798168165691,0.009044162629586164,-0.007410364461420473,311.5317907850307,1.0128310116434227e-69,28.56989938080497,lower_score
experience security,2029,0.010198861292185703,0.023329640713613188,-0.013130779421427485,311.425892484766,1.068085143937409e-69,33.176025135534786,lower_score
cd kubernetes,678,0.009390213714002726,0.0018022188786561103,0.007587994835346616,311.229039482321,1.1789310207810928e-69,52.36968289085549,higher_score
ci cd kubernetes,678,0.009390213714002726,0.0018022188786561103,0.007587994835346616,311.229039482321,1.1789310207810928e-69,52.36968289085549,higher_score
azure rest,770,0.010396897433781534,0.002314776541393166,0.008082120892388368,310.89641384403427,1.3929895721910864e-69,51.346038961038964,higher_score
azure rest apis,770,0.010396897433781534,0.002314776541393166,0.008082120892388368,310.89641384403427,1.3929895721910864e-69,51.346038961038964,higher_score
employee relations,1542,0.007030283026652367,0.018452075858534516,-0.01142179283188215,310.0558548859401,2.123523563360535e-69,32.71020752269783,lower_score
cloud keywords,1407,0.006172126413070388,0.017079744051851364,-0.010907617638780977,309.8999218459748,2.2962864077772055e-69,32.37265813788204,lower_score
apis pytorch,742,0.010083340209588135,0.0021659694780178924,0.007917370731570242,309.6091665892534,2.656839318793632e-69,51.6687466307278,higher_score
rest apis pytorch,742,0.010083340209588135,0.0021659694780178924,0.007917370731570242,309.6091665892534,2.656839318793632e-69,51.6687466307278,higher_score
summary results driven,5291,0.054245399785458434,0.03313437277822857,0.021111027007229867,308.7000602061264,4.191888429494917e-69,44.03302305802318,higher_score
pytorch deep,675,0.009340704678603769,0.0018022188786561103,0.007538485799947659,308.5462144342281,4.5281880622972843e-69,52.156133333333344,higher_score
pytorch deep learning,675,0.009340704678603769,0.0018022188786561103,0.007538485799947659,308.5462144342281,4.5281880622972843e-69,52.156133333333344,higher_score
machine learning kubernetes,686,0.009456225761201337,0.001868355351267344,0.007587870409933993,307.5894585633555,7.317309616554197e-69,51.745546647230356,higher_score
kubernetes spring,628,0.008812608301014886,0.0015542071063639842,0.007258401194650902,307.4525135993937,7.837629571887386e-69,53.14503184713379,higher_score
kubernetes spring boot,628,0.008812608301014886,0.0015542071063639842,0.007258401194650902,307.4525135993937,7.837629571887386e-69,53.14503184713379,higher_score
years marketing manager,804,0.00254146381714663,0.010747176799325497,-0.008205712982178866,306.9250595299206,1.0211519953370769e-68,29.508078358208998,lower_score
sales executive,858,0.0028550210413400457,0.011325870934673814,-0.008470849893333769,306.4943246343955,1.2674367143949631e-68,29.638071095571117,lower_score
deep learning java,636,0.008895123360013149,0.0016038094608224094,0.00729131389919074,306.3445993318213,1.3662939414973914e-68,52.5509198113208,higher_score
agile aws,642,0.00896113540721176,0.0016368776971280262,0.007324257710083733,306.2301582518886,1.4470226222242637e-68,52.13143302180687,higher_score
title worked,1896,0.009373710702203074,0.021957308906930036,-0.012583598204726962,306.07446961743074,1.564560620214567e-68,33.60628428270048,lower_score
professional summary results,5255,0.053865830514066425,0.032919429242242094,0.02094640127182433,305.986221591221,1.6353752658454799e-68,44.01033491912476,higher_score
agile machine,726,0.009885304067992304,0.0020998330054066597,0.007785471062585644,305.9770984967842,1.6428764815928796e-68,52.04529614325066,higher_score
agile machine learning,726,0.009885304067992304,0.0020998330054066597,0.007785471062585644,305.9770984967842,1.6428764815928796e-68,52.04529614325066,higher_score
pytorch azure,666,0.0092251835960062,0.0017691506423504935,0.007456032953655707,305.9124565310755,1.6970214126471618e-68,52.05592342342343,higher_score
deep learning spark,592,0.008400033006023572,0.0013723318066830917,0.00702770119934048,305.745886297884,1.8449096274153678e-68,52.60103885135136,higher_score
current company city,2012,0.010149352256786745,0.02309816305947386,-0.012948810802687116,305.41301996312234,2.180173806408057e-68,33.82192594433409,lower_score
linux postgresql,604,0.008532057100420792,0.0014384682792943253,0.007093588821126467,305.316894614254,2.2878754951818476e-68,52.712417218543074,higher_score
tensorflow sql,650,0.009043650466210022,0.0016864800515864514,0.007357170414623571,305.18559301248433,2.443638558963903e-68,52.449853846153914,higher_score
mid level,822,0.0026569848997442043,0.010929052099006397,-0.008272067199262193,305.07880959977933,2.578102589569807e-68,31.05806569343069,lower_score
cd node,674,0.009307698655004464,0.0018187529968089187,0.007488945658195545,304.95602280394326,2.741888935981689e-68,51.590949554896156,higher_score
cd node js,674,0.009307698655004464,0.0018187529968089187,0.007488945658195545,304.95602280394326,2.741888935981689e-68,51.590949554896156,higher_score
ci cd node,674,0.009307698655004464,0.0018187529968089187,0.007488945658195545,304.95602280394326,2.741888935981689e-68,51.590949554896156,higher_score
teams keywords,1667,0.007888439640234342,0.019659066483689577,-0.011770626843455236,304.5925920652204,3.290221291520363e-68,32.8047660467907,lower_score
sql node,649,0.00902714745441037,0.0016864800515864514,0.007340667402823919,304.28612562261594,3.8369896788337466e-68,52.46070878274273,higher_score
sql node js,649,0.00902714745441037,0.0016864800515864514,0.007340667402823919,304.28612562261594,3.8369896788337466e-68,52.46070878274273,higher_score
experience technical worked,1908,0.00947272877300099,0.02205651361584689,-0.012583784842845901,304.1584952225646,4.0906821030583156e-68,33.54698899371074,lower_score
deep learning hadoop,700,0.009588249855598557,0.001967560060184194,0.007620689795414363,304.0508911126296,4.317556249167844e-68,51.611564285714294,higher_score
java microservices,691,0.009489231784800642,0.0019179577057257691,0.007571274079074873,304.0294412868406,4.3642638135285286e-68,51.3999565846599,higher_score
cloud title,1965,0.009852298044392999,0.0226186736330424,-0.0127663755886494,303.9683967888625,4.499973554210631e-68,33.38193129770999,lower_score
11 years expertise,756,0.010198861292185703,0.0022817083050875498,0.007917152987098153,303.8589492847865,4.7539420042342974e-68,50.25488095238096,higher_score
university city state,1538,0.007063289050251674,0.018352871149617662,-0.011289582099365987,303.70724337836987,5.129843745150741e-68,33.37024707412228,lower_score
agile tableau,633,0.008845614324614191,0.0016038094608224094,0.007241804863791782,303.6306990637071,5.330646752706821e-68,52.39739336492892,higher_score
title worked cross,1872,0.009241686607805853,0.02169276301648509,-0.012451076408679238,303.50350101805935,5.681866245806566e-68,33.61394497863253,lower_score
js hadoop,672,0.009274692631405158,0.0018187529968089187,0.00745593963459624,303.1735061831415,6.7047589835721915e-68,51.86082589285714,higher_score
node js hadoop,672,0.009274692631405158,0.0018187529968089187,0.00745593963459624,303.1735061831415,6.7047589835721915e-68,51.86082589285714,higher_score
experienced experience technical,1986,0.010000825150589872,0.022817083050876107,-0.012816257900286235,303.1091069994262,6.9248936351126256e-68,33.619901812688916,lower_score
years marketing,836,0.002756002970542125,0.01106132504422887,-0.008305322073686745,302.38652420008367,9.950270236224917e-68,29.8075897129187,lower_score
create documentation,1947,0.009753279973595083,0.02242026421520869,-0.012666984241613607,302.0203886176182,1.1956431492955097e-67,33.37570621468934,lower_score
engineer 12 years,783,0.010479412492779797,0.0024470494866156317,0.008032363006164165,301.98171385515434,1.2190662974061748e-67,49.408818646232454,higher_score
agile kubernetes,618,0.008664081194818013,0.0015376729882111758,0.007126408206606837,301.167891827688,1.833701742801078e-67,52.392330097087424,higher_score
postgresql hadoop,599,0.00844954204142253,0.0014384682792943253,0.007011073762128204,300.7447142880138,2.267377692909508e-67,53.36720367278802,higher_score
bi git,657,0.00909315950160898,0.001752616524197685,0.0073405429774112945,300.57077762122424,2.474107346970783e-67,51.96719939117199,higher_score
power bi git,657,0.00909315950160898,0.001752616524197685,0.0073405429774112945,300.57077762122424,2.474107346970783e-67,51.96719939117199,higher_score
12 years expertise,672,0.009258189619605506,0.001835287114961727,0.0074229025046437785,300.49274622651853,2.572875982890841e-67,50.90308035714284,higher_score
js gcp,583,0.008268008911626351,0.0013557976885302833,0.006912211223096067,300.34554877498067,2.770052964630598e-67,53.54630360205834,higher_score
node js gcp,583,0.008268008911626351,0.0013557976885302833,0.006912211223096067,300.34554877498067,2.770052964630598e-67,53.54630360205834,higher_score
git spring,592,0.008367026982424267,0.0014054000429887085,0.006961626939435558,300.0236839542,3.255453040447265e-67,52.41393581081085,higher_score
git spring boot,592,0.008367026982424267,0.0014054000429887085,0.006961626939435558,300.0236839542,3.255453040447265e-67,52.41393581081085,higher_score
agile spark,638,0.008878620348213496,0.0016534118152808346,0.007225208532932662,299.87195196159496,3.512923921627181e-67,51.936598746081565,higher_score
business analyst skills,844,0.0028220150177407388,0.011127461516840105,-0.008305446499099367,299.5292757603545,4.171829889678553e-67,29.04423578199055,lower_score
deep learning django,652,0.00902714745441037,0.0017360824060448767,0.007291065048365493,298.8065430144758,5.994971874812979e-67,52.40698619631901,higher_score
nlp postgresql,584,0.008268008911626351,0.0013723318066830917,0.006895677104943259,298.39857181947986,7.356507737835829e-67,52.317046232876756,higher_score
hadoop django,618,0.00864757818301836,0.0015542071063639842,0.007093371076654377,298.3820115744515,7.41787788432921e-67,52.48118122977353,higher_score
led initiatives optimized,5321,0.0335506229886941,0.05436418048643094,-0.02081355749773684,298.3699821490295,7.462778178121452e-67,35.97198271001716,lower_score
js azure,630,0.008779602277415581,0.0016203435789752178,0.007159258698440363,298.1613288246724,8.286286236365961e-67,52.647531746031746,higher_score
node js azure,630,0.008779602277415581,0.0016203435789752178,0.007159258698440363,298.1613288246724,8.286286236365961e-67,52.647531746031746,higher_score
social media,1270,0.005412987870286329,0.015575139299945742,-0.010162151429659413,298.0048666273203,8.962898800684844e-67,33.39294094488197,lower_score
js git,596,0.008400033006023572,0.0014384682792943253,0.006961564726729246,298.0047758610512,8.963306930367634e-67,52.721963087248334,higher_score
node js git,596,0.008400033006023572,0.0014384682792943253,0.006961564726729246,298.0047758610512,8.963306930367634e-67,52.721963087248334,higher_score
mongodb ci,564,0.008036966746431215,0.0012731270977662413,0.006763839648664974,297.27833189687203,1.2904466433723838e-66,52.850576241134746,higher_score
mongodb ci cd,564,0.008036966746431215,0.0012731270977662413,0.006763839648664974,297.27833189687203,1.2904466433723838e-66,52.850576241134746,higher_score
summary mid level,778,0.002458948758148363,0.010399960318116507,-0.007941011559968144,297.04880700638165,1.4479293121801675e-66,30.830051413881783,lower_score
aws sql,683,0.009357207690403421,0.0019179577057257691,0.007439249984677652,296.9568548784893,1.5162865916250035e-66,51.49573206442169,higher_score
engineer 12,797,0.010594933575377365,0.002562788313685289,0.008032145261692075,296.6610570526826,1.7588465432987787e-66,49.15140526976161,higher_score
cross collaborate,1178,0.004851885469098112,0.014616160447082817,-0.009764274977984704,296.61319388101276,1.8015906123430629e-66,31.833565365025493,lower_score
microservices mongodb,616,0.008614572159419055,0.0015542071063639842,0.0070603650530550715,296.57145929105377,1.8397084967540798e-66,52.08125811688314,higher_score
docker rest,670,0.009208680584206548,0.0018518212331145355,0.0073568593510920125,296.05053949877896,2.3891560895013e-66,51.745820895522435,higher_score
docker rest apis,670,0.009208680584206548,0.0018518212331145355,0.0073568593510920125,296.05053949877896,2.3891560895013e-66,51.745820895522435,higher_score
party apis,1338,0.005858569188876972,0.01625303814421091,-0.01039446895533394,295.94039735832797,2.524886447761787e-66,32.2411023916293,lower_score
2011 company,1434,0.00646918062546415,0.017228551115226646,-0.010759370489762495,295.8559626123326,2.6341358839129215e-66,32.99329497907963,lower_score
django rest,584,0.008251505899826699,0.0013888659248359001,0.006862639974990798,295.5461711366544,3.0770497644331815e-66,53.4177568493151,higher_score
pytorch agile,624,0.008697087218417318,0.0016038094608224094,0.007093277757594909,295.5051783960091,3.140985278237892e-66,51.88725160256415,higher_score
django machine,562,0.00800396072283191,0.0012731270977662413,0.006730833625065669,295.4317375823822,3.258869615879527e-66,53.19631672597864,higher_score
django machine learning,562,0.00800396072283191,0.0012731270977662413,0.006730833625065669,295.4317375823822,3.258869615879527e-66,53.19631672597864,higher_score
data analytics,2385,0.012773331132931505,0.026636464344175,-0.013863133211243495,295.31816586030175,3.449941321200577e-66,35.41420125786147,lower_score
boot docker,574,0.00813598481722913,0.001339263570377475,0.006796721246851656,294.94618143050695,4.1577557154722303e-66,53.27713414634147,higher_score
spring boot docker,574,0.00813598481722913,0.001339263570377475,0.006796721246851656,294.94618143050695,4.1577557154722303e-66,53.27713414634147,higher_score
analyst experience including,1758,0.00858156613581975,0.02046923827317722,-0.011887672137357471,294.5984922044588,4.950090573034094e-66,32.45618316268499,lower_score
rest apis python,632,0.008779602277415581,0.0016534118152808346,0.007126190462134746,294.47845502495795,5.257348828283892e-66,51.89554588607599,higher_score
hr manager email,1532,0.007112798085650634,0.01820406408624238,-0.011091266000591746,294.27897172231076,5.810723460883659e-66,32.05426240208878,lower_score
git microservices,610,0.008532057100420792,0.0015376729882111758,0.006994384112209617,293.91711479940386,6.96741741997561e-66,51.60088524590168,higher_score
kapoor role,2161,0.024424457463486225,0.011259734462062578,0.013164723001423647,293.91681802961057,6.968454850701258e-66,47.09048357242014,higher_score
keywords agile,2554,0.013945044970706838,0.028256807923150287,-0.01431176295244345,293.91457896570375,6.976287022141702e-66,34.4709416601409,lower_score
spark git,582,0.008218499876227393,0.0013888659248359001,0.006829633951391493,293.7160122081151,7.707052799978313e-66,51.85426116838487,higher_score
university 2019 key,1503,0.006931264955854446,0.017906449959491817,-0.01097518500363737,293.7111757543663,7.725775937385667e-66,33.65234198270137,lower_score
xyz university 2019,1503,0.006931264955854446,0.017906449959491817,-0.01097518500363737,293.7111757543663,7.725775937385667e-66,33.65234198270137,lower_score
apis node,634,0.008796105289215234,0.001669945933433643,0.007126159355781591,293.5469381827985,8.389314759755374e-66,52.9234936908518,higher_score
apis node js,634,0.008796105289215234,0.001669945933433643,0.007126159355781591,293.5469381827985,8.389314759755374e-66,52.9234936908518,higher_score
rest apis node,634,0.008796105289215234,0.001669945933433643,0.007126159355781591,293.5469381827985,8.389314759755374e-66,52.9234936908518,higher_score
years product,808,0.0026569848997442043,0.01069757444486707,-0.008040589545122866,293.2379522216022,9.796007149834728e-66,29.11678836633667,lower_score
cloud production,1553,0.007261325191847515,0.01840247350407609,-0.011141148312228573,292.9167511729048,1.1508889032081118e-65,32.6896780424984,lower_score
nair role,2396,0.02670187309183828,0.012863543922885056,0.013838329168953225,292.9113854516161,1.15399122198915e-65,47.05050292153585,higher_score
microservices tensorflow,578,0.008168990840828436,0.0013723318066830917,0.006796659034145344,292.8996692913613,1.1607942942287486e-65,52.49121107266433,higher_score
machine learning azure,648,0.008944632395412107,0.001752616524197685,0.007192015871214421,292.5378204809116,1.3918625894496826e-65,51.44261574074072,higher_score
git node,602,0.008433039029622877,0.001504604751905559,0.006928434277717318,292.23314038881165,1.6217412356094822e-65,52.447558139534905,higher_score
git node js,602,0.008433039029622877,0.001504604751905559,0.006928434277717318,292.23314038881165,1.6217412356094822e-65,52.447558139534905,higher_score
2019 key,1511,0.00699727700305306,0.017972586432103053,-0.010975309429049993,292.16274426490656,1.68004086861467e-65,33.66166776968906,lower_score
assisted execution,575,0.0013697499793712358,0.008134786131181666,-0.00676503615181043,291.69444053951463,2.1249890838478304e-65,29.346217391304375,lower_score
nlp django,650,0.00896113540721176,0.0017691506423504935,0.007191984764861266,291.6351813777818,2.189114554460254e-65,51.430746153846165,higher_score
boot sql,604,0.00844954204142253,0.0015211388700583674,0.006928403171364162,291.26286562019106,2.6387081237596826e-65,52.49800496688743,higher_score
spring boot sql,604,0.00844954204142253,0.0015211388700583674,0.006928403171364162,291.26286562019106,2.6387081237596826e-65,52.49800496688743,higher_score
redis microservices,576,0.00813598481722913,0.0013723318066830917,0.0067636530105460385,291.0689694181543,2.908298690264794e-65,52.95325520833338,higher_score
react deep,616,0.00858156613581975,0.001587275342669601,0.006994290793150149,291.04651931951105,2.9412410638679408e-65,52.29000000000001,higher_score
react deep learning,616,0.00858156613581975,0.001587275342669601,0.006994290793150149,291.04651931951105,2.9412410638679408e-65,52.29000000000001,higher_score
reddy role,2254,0.025299117088867812,0.01192109918817494,0.013378017900692872,290.9949061783442,3.018398130467871e-65,46.89014640638858,higher_score
bi linux,628,0.00871359023021697,0.0016534118152808346,0.007060178414936136,290.88910903114174,3.182940430577184e-65,52.034092356687935,higher_score
power bi linux,628,0.00871359023021697,0.0016534118152808346,0.007060178414936136,290.88910903114174,3.182940430577184e-65,52.034092356687935,higher_score
machine learning docker,658,0.009043650466210022,0.0018187529968089187,0.007224897469401104,290.73226782774293,3.443518861963598e-65,51.91088145896656,higher_score
mongodb microservices,563,0.007987457711032257,0.001306195334071858,0.006681262376960399,290.5791254502926,3.718523656095682e-65,53.20876554174064,higher_score
supported project,583,0.001419259014770196,0.008217456721945711,-0.006798197707175515,290.51915994437604,3.832096225439153e-65,29.427195540308766,lower_score
manager abc technologies,2432,0.013152900404323514,0.027033283179842417,-0.013880382775518903,290.33210831700444,4.209136981943477e-65,33.62666118421045,lower_score
django rest apis,572,0.008086475781830173,0.0013557976885302833,0.006730678093299889,290.2534326217121,4.3786045377065475e-65,53.488496503496535,higher_score
tensorflow microservices,624,0.008664081194818013,0.0016368776971280262,0.0070272034976899865,290.0255265099037,4.909014563132648e-65,51.76675480769237,higher_score
apis python,636,0.008796105289215234,0.0017030141697392598,0.0070930911194759735,289.9143519540845,5.190608317105872e-65,51.783828616352245,higher_score
performance metrics,3535,0.020843303902961616,0.037565516443180465,-0.01672221254021885,289.9037365488995,5.21832665512209e-65,34.863664780763514,lower_score
python azure,654,0.008994141430811065,0.0018022188786561103,0.0071919225521549545,289.8464653894341,5.370443437338811e-65,51.99416666666671,higher_score
postgresql rest,590,0.008284511923426004,0.0014550023974471337,0.00682950952597887,289.72286531474134,5.7140173150018826e-65,51.96869491525426,higher_score
postgresql rest apis,590,0.008284511923426004,0.0014550023974471337,0.00682950952597887,289.72286531474134,5.7140173150018826e-65,51.96869491525426,higher_score
computing cloud,1652,0.0079379486756333,0.019361452356939014,-0.011423503681305715,289.49719627315824,6.399013373495126e-65,32.77497276029061,lower_score
nlp flask,608,0.008482548065021835,0.0015542071063639842,0.006928340958657851,289.3414662778516,6.91903304580943e-65,52.937195723684205,higher_score
nlp azure,580,0.008168990840828436,0.0014054000429887085,0.006763590797839727,289.05627960908384,7.983357576488939e-65,52.63157758620691,higher_score
nlp power,656,0.009010644442610717,0.0018187529968089187,0.007191891445801799,288.96028751508254,8.377253034469909e-65,51.95930640243907,higher_score
nlp power bi,656,0.009010644442610717,0.0018187529968089187,0.007191891445801799,288.96028751508254,8.377253034469909e-65,51.95930640243907,higher_score
python linux,776,0.01031438237478327,0.0024966518410740562,0.007817730533709214,288.63927528426416,9.841204988189896e-65,51.73030283505156,higher_score
deep learning ci,700,0.009489231784800642,0.0020667647691010433,0.007422467015699598,288.4391889349514,1.0880429281314662e-64,51.41212857142859,higher_score
microservices linux,694,0.009423219737602032,0.002033696532795427,0.007389523204806604,288.35608274810284,1.1343692815774594e-64,51.88389048991354,higher_score
apis power,622,0.008631075171218708,0.0016368776971280262,0.006994197474090681,288.2313052055167,1.2076550448197125e-64,52.905048231511266,higher_score
apis power bi,622,0.008631075171218708,0.0016368776971280262,0.006994197474090681,288.2313052055167,1.2076550448197125e-64,52.905048231511266,higher_score
rest apis power,622,0.008631075171218708,0.0016368776971280262,0.006994197474090681,288.2313052055167,1.2076550448197125e-64,52.905048231511266,higher_score
python git,679,0.009258189619605506,0.001951025942031386,0.00730716367757412,288.19314719004404,1.2309980384272084e-64,51.33427835051546,higher_score
exposure includes cloud,1584,0.007508870368842317,0.018667019394521034,-0.011158149025678717,288.06128301272696,1.3151945620986927e-64,32.5071938131313,lower_score
includes cloud,1584,0.007508870368842317,0.018667019394521034,-0.011158149025678717,288.06128301272696,1.3151945620986927e-64,32.5071938131313,lower_score
node js linux,588,0.008251505899826699,0.0014550023974471337,0.006796503502379565,287.9052053533351,1.4223245983310258e-64,52.33903061224491,higher_score
deep learning azure,702,0.009505734796600294,0.0020832988872538515,0.007422435909346443,287.61501415318025,1.6452444144310676e-64,52.01875356125352,higher_score
finance analyst,764,0.0024424457463487095,0.010185016782129989,-0.007742571035781279,287.5628582118795,1.6888654667517966e-64,29.723553664921507,lower_score
assisted execution tasks,567,0.0013532469675715823,0.008019047304112003,-0.00666580033654042,287.1952786116253,2.0309058901491168e-64,29.329338624338657,lower_score
execution tasks education,567,0.0013532469675715823,0.008019047304112003,-0.00666580033654042,287.1952786116253,2.0309058901491168e-64,29.329338624338657,lower_score
internship supported project,567,0.0013532469675715823,0.008019047304112003,-0.00666580033654042,287.1952786116253,2.0309058901491168e-64,29.329338624338657,lower_score
project teams assisted,567,0.0013532469675715823,0.008019047304112003,-0.00666580033654042,287.1952786116253,2.0309058901491168e-64,29.329338624338657,lower_score
supported project teams,567,0.0013532469675715823,0.008019047304112003,-0.00666580033654042,287.1952786116253,2.0309058901491168e-64,29.329338624338657,lower_score
teams assisted,567,0.0013532469675715823,0.008019047304112003,-0.00666580033654042,287.1952786116253,2.0309058901491168e-64,29.329338624338657,lower_score
teams assisted execution,567,0.0013532469675715823,0.008019047304112003,-0.00666580033654042,287.1952786116253,2.0309058901491168e-64,29.329338624338657,lower_score
boot postgresql,584,0.00820199686442774,0.0014384682792943253,0.006763528585133415,287.0711609418653,2.161398427525976e-64,52.87713184931508,higher_score
spring boot postgresql,584,0.00820199686442774,0.0014384682792943253,0.006763528585133415,287.0711609418653,2.161398427525976e-64,52.87713184931508,higher_score
azure mongodb,562,0.007954451687432952,0.0013227294522246665,0.006631722235208286,286.79534178164266,2.4821927731993592e-64,53.52752669039148,higher_score
keywords ideal,1480,0.006848749896856179,0.017608835832741254,-0.010760085935885075,286.69856378434645,2.6056937264295514e-64,32.65751351351358,lower_score
microservices kubernetes,662,0.009060153478009675,0.001868355351267344,0.007191798126742331,286.3338812508464,3.128871053453958e-64,52.19492447129915,higher_score
applications keywords,1492,0.006931264955854446,0.017724574659810918,-0.01079330970395647,286.15161920505346,3.4284883842012835e-64,32.87737600536198,lower_score
boot nlp,712,0.00960475286739821,0.0021494353598650842,0.007455317507533126,286.09353720335264,3.5298707715430225e-64,50.61474016853938,higher_score
spring boot nlp,712,0.00960475286739821,0.0021494353598650842,0.007455317507533126,286.09353720335264,3.5298707715430225e-64,50.61474016853938,higher_score
bi hadoop,592,0.008284511923426004,0.0014880706337527506,0.006796441289673253,285.9546647911292,3.7845937996305035e-64,52.4792314189189,higher_score
power bi hadoop,592,0.008284511923426004,0.0014880706337527506,0.006796441289673253,285.9546647911292,3.7845937996305035e-64,52.4792314189189,higher_score
rest apis aws,767,0.010198861292185703,0.00246358360476844,0.0077352776874172625,285.89871741245565,3.8923357002319044e-64,50.95654498044328,higher_score
java azure,694,0.009406716725802379,0.002050230650948235,0.007356486074854144,285.7834778208057,4.124024074445035e-64,51.535914985590814,higher_score
nlp microservices,682,0.009274692631405158,0.0019840941783370023,0.0072905984530681565,285.6259991214821,4.4630949219228415e-64,51.70343841642232,higher_score
react sql,664,0.009076656489809327,0.0018848894694201523,0.007191767020389175,285.4689603337854,4.828978396755754e-64,51.6148042168675,higher_score
execution tasks,571,0.0013862529911708892,0.00805211554041762,-0.006665862549246731,285.18872608043694,5.558007879608417e-64,29.380647985989526,lower_score
js linux,594,0.008301014935225656,0.001504604751905559,0.006796410183320097,284.9892457428965,6.143086859529789e-64,52.2167255892256,higher_score
apis aws,771,0.010231867315785008,0.0024966518410740562,0.007735215474710951,284.4108806522861,8.211360633374378e-64,50.902775616083,higher_score
spark rest,808,0.01062793959897667,0.0027115953770605627,0.007916344221916108,284.2455880861029,8.921406237791872e-64,51.261534653465326,higher_score
spark rest apis,808,0.01062793959897667,0.0027115953770605627,0.007916344221916108,284.2455880861029,8.921406237791872e-64,51.261534653465326,higher_score
tensorflow machine,698,0.009439722749401684,0.0020832988872538515,0.007356423862147833,284.14094421801366,9.40233771685787e-64,51.45584527220632,higher_score
tensorflow machine learning,698,0.009439722749401684,0.0020832988872538515,0.007356423862147833,284.14094421801366,9.40233771685787e-64,51.45584527220632,higher_score
performance production,1290,0.005660533047281131,0.015657809890709785,-0.009997276843428654,283.941897424005,1.0389853524328793e-63,32.044825581395344,lower_score
azure java,659,0.009010644442610717,0.001868355351267344,0.007142289091343373,283.69075811980144,1.1785131893703825e-63,51.77021244309559,higher_score
strategic data,632,0.00871359023021697,0.0017195482878920683,0.0069940419423249025,283.65806731228474,1.1980033065916526e-63,51.40355221518989,higher_score
