ngram,document_count,high_score_presence_rate,low_score_presence_rate,presence_rate_difference,chi2_score,chi2_p_value,mean_score_when_present,association
restful apis manage,382,0.004010231867315786,0.002298242423240358,0.0017119894440754285,28.118655775524296,1.1410066979327952e-07,44.096295811518374,higher_score
kubernetes deep,300,0.003234590312732075,0.0017195482878920683,0.0015150420248400067,28.040377595178523,1.1881040181784873e-07,45.57375,higher_score
kubernetes deep learning,300,0.003234590312732075,0.0017195482878920683,0.0015150420248400067,28.040377595178523,1.1881040181784873e-07,45.57375,higher_score
aws numpy,353,0.002095882498555987,0.0037367107025346705,-0.0016408282039786833,27.951638605456132,1.2438558162504978e-07,36.61981586402269,lower_score
devops performance,592,0.003828698737519599,0.005952282535010968,-0.0021235837974913695,27.917263937545496,1.266150187680679e-07,36.84698479729735,lower_score
agile microservices,2666,0.019770608135984198,0.024272085448323304,-0.004501477312339106,27.85516524741189,1.3074456114458216e-07,38.30426669167286,lower_score
goodskills adobe,455,0.004686855351101578,0.00282733420413022,0.0018595211469713577,27.851372360720994,1.3100111671406775e-07,43.67004395604394,higher_score
goodskills adobe creative,455,0.004686855351101578,0.00282733420413022,0.0018595211469713577,27.851372360720994,1.3100111671406775e-07,43.67004395604394,higher_score
security deep,2529,0.01869791236900678,0.023081628941321052,-0.004383716572314272,27.84786200032888,1.3123901136899287e-07,38.22691973111905,lower_score
security deep learning,2529,0.01869791236900678,0.023081628941321052,-0.004383716572314272,27.84786200032888,1.3123901136899287e-07,38.22691973111905,lower_score
10 12,1002,0.006898258932255139,0.0096559250012401,-0.00275766606898496,27.814508012218297,1.3352109924493073e-07,37.70125249500995,lower_score
10 12 years,1002,0.006898258932255139,0.0096559250012401,-0.00275766606898496,27.814508012218297,1.3352109924493073e-07,37.70125249500995,lower_score
experience 10 12,1002,0.006898258932255139,0.0096559250012401,-0.00275766606898496,27.814508012218297,1.3352109924493073e-07,37.70125249500995,lower_score
pandas kubernetes,341,0.00201336743955772,0.003620971875465013,-0.0016076044359072932,27.77536442666713,1.3625008691966095e-07,36.55180351906161,lower_score
stack developer,5232,0.0463569601452245,0.04006216828425411,0.006294791860970393,27.75560938997482,1.3764850903430386e-07,41.181696292048905,higher_score
security automation,2349,0.01729515636603631,0.021510887716804192,-0.00421573135076788,27.728002928678997,1.3962684698981682e-07,38.05052575564057,lower_score
postgresql spark,1010,0.006964270979453753,0.009722061473851335,-0.0027577904943975823,27.59668522419372,1.4943463609853605e-07,37.76923267326733,lower_score
architecture implement,1457,0.010380394421981881,0.01369024983052551,-0.003309855408543628,27.555877487700975,1.5262088294544838e-07,37.907923816060446,lower_score
13 17 years,303,0.001749319250763265,0.003257221276103233,-0.001507902025339968,27.50168944419967,1.569573390200384e-07,36.04379537953796,lower_score
experience 13 17,303,0.001749319250763265,0.003257221276103233,-0.001507902025339968,27.50168944419967,1.569573390200384e-07,36.04379537953796,lower_score
angular ansible,317,0.0018483373215611857,0.0033894942213256985,-0.0015411568997645128,27.459346716185138,1.6043163244988197e-07,35.9348264984227,lower_score
tensorflow rest,557,0.0035811535605247973,0.005621600171954805,-0.0020404466114300073,27.393721087764305,1.6596924917649496e-07,37.598743267504524,lower_score
tensorflow rest apis,557,0.0035811535605247973,0.005621600171954805,-0.0020404466114300073,27.393721087764305,1.6596924917649496e-07,37.598743267504524,lower_score
scrum enterprise,633,0.004142255961713014,0.006316033134372749,-0.0021737771726597346,27.35785797606193,1.6907598130811198e-07,37.5568167456556,lower_score
scrum enterprise applications,633,0.004142255961713014,0.006316033134372749,-0.0021737771726597346,27.35785797606193,1.6907598130811198e-07,37.5568167456556,lower_score
litigation menu,308,0.0033006023599306887,0.0017856847605033019,0.0015149175994273868,27.307570184950976,1.7353069830817508e-07,44.609496753246766,higher_score
litigation menu planning,308,0.0033006023599306887,0.0017856847605033019,0.0015149175994273868,27.307570184950976,1.7353069830817508e-07,44.609496753246766,higher_score
docker javascript,976,0.0067167258024589515,0.009407913228947963,-0.002691187426489012,27.19529821283448,1.8390537148805332e-07,37.32577868852459,lower_score
preparation autocad,272,0.0029540391121379663,0.0015376729882111758,0.0014163661239267906,27.029493701833555,2.0037464802156065e-07,43.94295955882353,higher_score
tax preparation autocad,272,0.0029540391121379663,0.0015376729882111758,0.0014163661239267906,27.029493701833555,2.0037464802156065e-07,43.94295955882353,higher_score
javascript goodskills,2729,0.02029870451357308,0.024784643111060385,-0.0044859385974873045,27.02457463385244,2.0088520934472166e-07,38.31515207035537,lower_score
graphql numpy,269,0.0015182770855681168,0.002926538913047069,-0.0014082618274789524,27.019063242059573,2.0145879830166632e-07,35.84938661710039,lower_score
preparation ideal,437,0.00450532222130539,0.0027115953770605627,0.001793726844244827,26.98279484896581,2.0527453322400153e-07,44.817448512585834,higher_score
preparation ideal candidate,437,0.00450532222130539,0.0027115953770605627,0.001793726844244827,26.98279484896581,2.0527453322400153e-07,44.817448512585834,higher_score
tax preparation ideal,437,0.00450532222130539,0.0027115953770605627,0.001793726844244827,26.98279484896581,2.0527453322400153e-07,44.817448512585834,higher_score
applications collaborate,1628,0.01171713837775374,0.015178320464278324,-0.0034611820865245845,26.968093619737218,2.0684177925183135e-07,38.54943181818182,lower_score
rest apis,19669,0.1564485518607199,0.16846612985894233,-0.012017577998222423,26.90960802817869,2.1319639034087378e-07,40.03165819309692,lower_score
terraform pandas,290,0.0016668041917649978,0.0031249483308807675,-0.0014581441391157697,26.86944328714887,2.1767336906339068e-07,35.226086206896554,lower_score
apis conduct,293,0.0031520752537338077,0.0016864800515864514,0.0014655952021473562,26.866816052781736,2.1796947694741868e-07,44.51542662116043,higher_score
apis conduct code,293,0.0031520752537338077,0.0016864800515864514,0.0014655952021473562,26.866816052781736,2.1796947694741868e-07,44.51542662116043,higher_score
restful apis conduct,293,0.0031520752537338077,0.0016864800515864514,0.0014655952021473562,26.866816052781736,2.1796947694741868e-07,44.51542662116043,higher_score
scrum security,850,0.005776054129878705,0.008267059076404138,-0.0024910049465254333,26.753832714791642,2.310929190574803e-07,37.874500000000076,lower_score
data visualization otherskills,2738,0.020381219572571344,0.02485077958367162,-0.004469560011100278,26.739412115340727,2.328239493153009e-07,37.74027027027021,lower_score
university mustskills node,1347,0.012690816073933242,0.009556720292323245,0.003134095781609997,26.724690669312785,2.346044996128947e-07,43.81460653303637,higher_score
boot pandas,299,0.0017328162389636116,0.0032076189216448084,-0.0014748026826811968,26.65952471468463,2.4265165864564393e-07,36.19070234113715,lower_score
spring boot pandas,299,0.0017328162389636116,0.0032076189216448084,-0.0014748026826811968,26.65952471468463,2.4265165864564393e-07,36.19070234113715,lower_score
university mustskills gcp,1355,0.012756828121131852,0.009622856764934481,0.0031339713561973712,26.5647971165679,2.5484528881288867e-07,43.124955719557285,higher_score
saas agile,715,0.004769370410099845,0.007043534333096309,-0.002274163922996464,26.508993739610275,2.6231402421860757e-07,37.30323076923083,lower_score
mustskills java python,325,0.0034491294661275697,0.0019179577057257691,0.0015311717604018006,26.43748958166327,2.72205734570464e-07,44.016061538461585,higher_score
applications cloud computing,677,0.004488819209505736,0.006696317851887337,-0.0022074986423816006,26.3795859515115,2.8048933130425005e-07,37.53070162481541,lower_score
enterprise applications cloud,677,0.004488819209505736,0.006696317851887337,-0.0022074986423816006,26.3795859515115,2.8048933130425005e-07,37.53070162481541,lower_score
autocad culinary,292,0.0031355722419341542,0.0016864800515864514,0.0014490921903477028,26.35511607972451,2.8406546635193556e-07,44.71859589041097,higher_score
autocad culinary arts,292,0.0031355722419341542,0.0016864800515864514,0.0014490921903477028,26.35511607972451,2.8406546635193556e-07,44.71859589041097,higher_score
cd pandas,289,0.0016668041917649978,0.0031084142127279593,-0.0014416100209629615,26.354421972121827,2.841675701464989e-07,36.166695501730125,lower_score
ci cd pandas,289,0.0016668041917649978,0.0031084142127279593,-0.0014416100209629615,26.354421972121827,2.841675701464989e-07,36.166695501730125,lower_score
scrum microservices,1334,0.00947272877300099,0.012565929796134493,-0.003093201023133504,26.285498259030728,2.944916799246634e-07,38.875955772114,lower_score
ansible tableau,844,0.005743048106279398,0.008200922603792902,-0.002457874497513504,26.23207910336086,3.027513020129225e-07,37.44130331753549,lower_score
developers design,371,0.0038782077729185593,0.0022486400687819334,0.001629567704136626,26.23171355630702,3.028086152050762e-07,44.16114555256064,higher_score
field mustskills sql,1471,0.010528921528178754,0.013772920421289555,-0.0032439988931108003,26.218296769856572,3.0491974116840293e-07,37.8701835486064,lower_score
automation nlp,966,0.006667216767059991,0.0092921744018783,-0.002624957634818309,26.141061795192375,3.1736276559326336e-07,37.839880952381,lower_score
architecture drive,308,0.0032840993481310352,0.0018022188786561103,0.001481880469474925,26.129517188228846,3.192659032710725e-07,44.04168831168834,higher_score
architecture drive product,308,0.0032840993481310352,0.0018022188786561103,0.001481880469474925,26.129517188228846,3.192659032710725e-07,44.04168831168834,higher_score
technical architecture drive,308,0.0032840993481310352,0.0018022188786561103,0.001481880469474925,26.129517188228846,3.192659032710725e-07,44.04168831168834,higher_score
years jobdescription optimize,4097,0.031141183265944825,0.03654040111770652,-0.005399217851761694,26.076631583058614,3.2813143540740557e-07,39.161754942640805,lower_score
tableau javascript,1033,0.007178810132849248,0.009887402655379426,-0.002708592522530178,26.028118895774014,3.3648076958029993e-07,37.303441432720234,lower_score
security microservices otherskills,540,0.0034821354897268766,0.0054397248722739145,-0.001957589382547038,26.00789450738819,3.4002410350704616e-07,37.044935185185196,lower_score
javascript gcp,300,0.001749319250763265,0.0032076189216448084,-0.0014582996708815434,25.979336420816264,3.450913022239191e-07,35.86381666666669,lower_score
linux goodskills,2112,0.015512831091673833,0.019377986475091823,-0.0038651553834179904,25.92362643805881,3.5519509909593523e-07,39.07203361742424,lower_score
leadership agile,277,0.0029870451357372732,0.001587275342669601,0.0013997697930676722,25.923236288878606,3.5526689388525513e-07,45.27879061371843,higher_score
sql deep,291,0.003119069230134501,0.0016864800515864514,0.0014325891785480493,25.846759190403326,3.696247693823764e-07,45.87213058419246,higher_score
sql deep learning,291,0.003119069230134501,0.0016864800515864514,0.0014325891785480493,25.846759190403326,3.696247693823764e-07,45.87213058419246,higher_score
flask javascript,954,0.006584701708061724,0.009176435574808637,-0.0025917338667469127,25.804068487343024,3.778910717489258e-07,37.622767295597455,lower_score
junior developers collaborate,272,0.002937536100338313,0.0015542071063639842,0.0013833289939743287,25.783258826484307,3.819874285228783e-07,44.57707720588237,higher_score
scalability microservices,693,0.004620843303902964,0.0068285907971098025,-0.0022077474932068386,25.776344002379425,3.8335843309759735e-07,37.40390331890337,lower_score
numpy react,369,0.002244409604752868,0.003852449529604328,-0.0016080399248514596,25.68165701326089,4.0263596087902265e-07,36.54886178861788,lower_score
django docker,1103,0.007723409522237812,0.010499165027033361,-0.0027757555047955495,25.60015884993337,4.2000482040145795e-07,37.98486854034449,lower_score
planning goodskills,365,0.0038121957257199455,0.002215571832476317,0.0015966238932436285,25.595766337183008,4.209620002347107e-07,44.10447945205482,higher_score
time management team,288,0.003086063206535194,0.001669945933433643,0.0014161172731015509,25.518885632085546,4.380738062284205e-07,45.84020833333341,higher_score
14 15,334,0.0019968644277580665,0.003521767166548164,-0.0015249027387900975,25.514882641980932,4.3898363538873606e-07,36.924565868263464,lower_score
14 15 years,334,0.0019968644277580665,0.003521767166548164,-0.0015249027387900975,25.514882641980932,4.3898363538873606e-07,36.924565868263464,lower_score
experience 14 15,334,0.0019968644277580665,0.003521767166548164,-0.0015249027387900975,25.514882641980932,4.3898363538873606e-07,36.924565868263464,lower_score
jobdescription deploy cloud,1243,0.011733641389553393,0.008796150857294028,0.0029374905322593643,25.44119902494311,4.560734880602909e-07,42.49120273531782,higher_score
jobdescription develop restful,1176,0.0111395329647659,0.008283593194556947,0.0028559397702089522,25.418301088499277,4.6151898943737113e-07,42.30540391156462,higher_score
numpy spark,280,0.0016172951563660375,0.00300920950381111,-0.0013919143474450727,25.3584523474934,4.7606182913622345e-07,35.64473214285717,lower_score
optimize performance implement,339,0.003564650548725144,0.002033696532795427,0.001530954015929717,25.338467662746453,4.810195878097323e-07,43.67426253687316,higher_score
angular azure,482,0.0030695601947355405,0.004894098973231244,-0.0018245387784957038,25.311326807849674,4.878356225026328e-07,36.69203319502077,lower_score
data visualization agile,1606,0.011601617295156172,0.014930308691986189,-0.0033286913968300167,25.284669379889138,4.946245040100377e-07,37.13973848069734,lower_score
visualization agile,1606,0.011601617295156172,0.014930308691986189,-0.0033286913968300167,25.284669379889138,4.946245040100377e-07,37.13973848069734,lower_score
goodskills security microservices,605,0.0039772258437164795,0.006018419007622201,-0.0020411931639057216,25.238793408776925,5.065303106641617e-07,37.33351239669423,lower_score
field mustskills jenkins,687,0.004587837280303657,0.00676245432449857,-0.0021746170441949127,25.226940984347433,5.09652700723687e-07,36.67064046579337,lower_score
kafka redis,310,0.0018318343097615322,0.0032902895124088494,-0.001458455202647317,25.146656375879964,5.313169500204065e-07,36.02487096774198,lower_score
postgresql numpy,347,0.002095882498555987,0.0036375059936178213,-0.0015416234950618342,25.1005315951177,5.441785446464673e-07,35.40472622478386,lower_score
jobdescription optimize,4103,0.03124020133674274,0.03654040111770652,-0.005300199780963778,25.092198569028195,5.465352283614583e-07,39.19271508652191,lower_score
analytics microservices,2609,0.019440547899991147,0.02366032307666937,-0.004219775176678223,25.012684203220964,5.695439841201059e-07,38.286009965503965,lower_score
bi git,515,0.003317105371730342,0.005191713099981792,-0.0018746077282514495,25.007445455609922,5.710935630190074e-07,38.41215533980582,lower_score
power bi git,515,0.003317105371730342,0.005191713099981792,-0.0018746077282514495,25.007445455609922,5.710935630190074e-07,38.41215533980582,lower_score
pandas node,312,0.0018483373215611857,0.0033068236305616575,-0.0014584863090004719,24.986525666202283,5.773237238138238e-07,35.93647435897439,lower_score
pandas node js,312,0.0018483373215611857,0.0033068236305616575,-0.0014584863090004719,24.986525666202283,5.773237238138238e-07,35.93647435897439,lower_score
computing microservices otherskills,404,0.0025084577935473233,0.004166597774507684,-0.0016581399809603606,24.941166990642238,5.910671313451209e-07,37.087475247524765,lower_score
jobdescription implement,3710,0.028137635118408055,0.03315090689638137,-0.005013271777973317,24.82700556639911,6.271268137711723e-07,39.33486118598362,lower_score
13 17,307,0.0018153312979618788,0.003257221276103233,-0.0014418899781413542,24.818848276684975,6.297863119167071e-07,36.22128664495115,lower_score
devops agile,1111,0.007805924581236079,0.010548767381491788,-0.0027428428002557095,24.816671362665367,6.304979546274744e-07,37.84902340234025,lower_score
scalability automation,776,0.005264460764089448,0.007556091995833363,-0.0022916312317439146,24.801816882283553,6.353755181751727e-07,38.01940721649491,lower_score
best practices automate,1059,0.007409852298044396,0.010085812073213135,-0.0026759597751687385,24.781007244422593,6.422721867186209e-07,37.634008498583675,lower_score
practices automate,1059,0.007409852298044396,0.010085812073213135,-0.0026759597751687385,24.781007244422593,6.422721867186209e-07,37.634008498583675,lower_score
practices automate workflows,1059,0.007409852298044396,0.010085812073213135,-0.0026759597751687385,24.781007244422593,6.422721867186209e-07,37.634008498583675,lower_score
react flask,996,0.006931264955854446,0.009523652056017627,-0.0025923871001631805,24.72840574550203,6.600417464979998e-07,37.81297690763053,lower_score
django ansible,872,0.0059905932832742,0.00841586613977942,-0.00242527285650522,24.72068385020456,6.626914875145982e-07,37.20381880733941,lower_score
documentation develop,1050,0.007343840250845782,0.01000314148244909,-0.002659301231603307,24.683203478208704,6.757050554330872e-07,38.34524285714288,lower_score
documentation develop scalable,1050,0.007343840250845782,0.01000314148244909,-0.002659301231603307,24.683203478208704,6.757050554330872e-07,38.34524285714288,lower_score
technical documentation develop,1050,0.007343840250845782,0.01000314148244909,-0.002659301231603307,24.683203478208704,6.757050554330872e-07,38.34524285714288,lower_score
redis pandas,309,0.0018318343097615322,0.003273755394256041,-0.001441921084494509,24.659272412308816,6.841478884628444e-07,36.00459546925567,lower_score
tableau ansible,926,0.006403168578265536,0.008895355566210883,-0.0024921869879453466,24.581366085348805,7.12372721532358e-07,37.24987580993522,lower_score
pipelines optimize,1110,0.007805924581236079,0.01053223326333898,-0.0027263086821029004,24.540467252115086,7.276544201275952e-07,37.98902702702704,lower_score
numpy gcp,348,0.0021123855103556406,0.0036375059936178213,-0.0015251204832621807,24.495415864806986,7.448684616250917e-07,36.85771551724135,lower_score
deep learning microservices,2543,0.01894545754600157,0.023065094823168243,-0.004119637277166674,24.458361034120315,7.593326727086247e-07,38.593383798662884,lower_score
spark mongodb,1101,0.007739912534037465,0.010449562672574934,-0.002709650138537469,24.439643894540247,7.667455577647317e-07,37.730186194368756,lower_score
mongodb kafka,271,0.0015677861209670771,0.002910004794894261,-0.0013422186739271839,24.36312624544163,7.978125917821881e-07,36.5171586715867,lower_score
optimize performance deploy,353,0.003680171631322718,0.0021494353598650842,0.0015307362714576337,24.326621271449604,8.130756911692915e-07,44.04383852691223,higher_score
performance deploy cloud,353,0.003680171631322718,0.0021494353598650842,0.0015307362714576337,24.326621271449604,8.130756911692915e-07,44.04383852691223,higher_score
jobtitle manager,1079,0.01024837032758466,0.007572626113986171,0.0026757442135984895,24.317756094246924,8.168262879832113e-07,44.832011121408804,higher_score
jobtitle manager experience,1079,0.01024837032758466,0.007572626113986171,0.0026757442135984895,24.317756094246924,8.168262879832113e-07,44.832011121408804,higher_score
goodskills automation microservices,423,0.0026569848997442043,0.004331938956035766,-0.0016749540562915615,24.306430382716236,8.216431149746206e-07,36.23334515366435,lower_score
apis optimize,1559,0.01127155705916312,0.014483887501860344,-0.0032123304426972237,24.25772480163256,8.426843578863783e-07,38.19530147530471,lower_score
learning postgresql,332,0.0034821354897268766,0.0020006282964898105,0.001481507193237066,24.228425842324953,8.556011809408521e-07,45.489186746987976,higher_score
code reviews collaborate,1888,0.01382952388810927,0.01736082406044912,-0.0035313001723398484,24.206000298705952,8.656217511857763e-07,38.28347192796607,lower_score
security data visualization,1240,0.008812608301014886,0.011673087415882804,-0.002860479114867918,24.183080987618823,8.759845668507717e-07,37.28267338709667,lower_score
mongodb ideal,1128,0.010677448634375628,0.007952910831500766,0.002724537802874861,24.117502354751984,9.063278937599329e-07,43.91976507092197,higher_score
mongodb ideal candidate,1128,0.010677448634375628,0.007952910831500766,0.002724537802874861,24.117502354751984,9.063278937599329e-07,43.91976507092197,higher_score
boot ideal,1076,0.010215364303985355,0.007556091995833363,0.0026592723081519925,24.086245244724807,9.211593192860449e-07,43.409869888475875,higher_score
boot ideal candidate,1076,0.010215364303985355,0.007556091995833363,0.0026592723081519925,24.086245244724807,9.211593192860449e-07,43.409869888475875,higher_score
spring boot ideal,1076,0.010215364303985355,0.007556091995833363,0.0026592723081519925,24.086245244724807,9.211593192860449e-07,43.409869888475875,higher_score
arts ideal,380,0.003927716808317519,0.0023478447776987825,0.0015798720306187367,24.07221078636345,9.27897574940394e-07,43.40709210526316,higher_score
arts ideal candidate,380,0.003927716808317519,0.0023478447776987825,0.0015798720306187367,24.07221078636345,9.27897574940394e-07,43.40709210526316,higher_score
culinary arts ideal,380,0.003927716808317519,0.0023478447776987825,0.0015798720306187367,24.07221078636345,9.27897574940394e-07,43.40709210526316,higher_score
ansible redis,310,0.0018483373215611857,0.003273755394256041,-0.0014254180726948555,24.020308502701475,9.532492752958686e-07,36.64838709677421,lower_score
microservices ideal,880,0.008466045053222182,0.006068021362080626,0.0023980236911415563,23.948593898800212,9.894252882553265e-07,44.46386931818178,higher_score
microservices ideal candidate,880,0.008466045053222182,0.006068021362080626,0.0023980236911415563,23.948593898800212,9.894252882553265e-07,44.46386931818178,higher_score
pandas postgresql,326,0.0019638584041587596,0.003422562457631315,-0.0014587040534725553,23.920625539154507,1.0039041118062822e-06,36.146027607361965,lower_score
automation security,2559,0.019093984652198442,0.023180833650237907,-0.004086848998039464,23.920081239935257,1.004187985560802e-06,38.176309105119095,lower_score
university mustskills sql,1207,0.011370575129961036,0.008564673203154701,0.0028059019268063343,23.905259227700725,1.0119492755941486e-06,42.96528583264287,higher_score
java angular,319,0.0019143493687597995,0.003356425985020082,-0.0014420766162602826,23.891407693081042,1.0192567603862525e-06,37.16393416927902,lower_score
angular ci,312,0.0018648403333608391,0.0032902895124088494,-0.0014254491790480102,23.86737382917998,1.0320618041915025e-06,36.85014423076926,lower_score
angular ci cd,312,0.0018648403333608391,0.0032902895124088494,-0.0014254491790480102,23.86737382917998,1.0320618041915025e-06,36.85014423076926,lower_score
optimize performance mentor,315,0.003317105371730342,0.0018848894694201523,0.0014322159023101898,23.86504086049763,1.0333133484722148e-06,44.72849206349206,higher_score
mongodb django,1092,0.007690403498638505,0.01035035796365808,-0.002659954465019575,23.745510943458655,1.0995152550506138e-06,37.761753663003596,lower_score
cross functionally implement,333,0.0034821354897268766,0.0020171624146426187,0.0014649730750842579,23.619505729107985,1.1739150373100491e-06,44.47448948948953,higher_score
functionally implement,333,0.0034821354897268766,0.0020171624146426187,0.0014649730750842579,23.619505729107985,1.1739150373100491e-06,44.47448948948953,higher_score
functionally implement ci,333,0.0034821354897268766,0.0020171624146426187,0.0014649730750842579,23.619505729107985,1.1739150373100491e-06,44.47448948948953,higher_score
care autocad,277,0.0029540391121379663,0.0016203435789752178,0.0013336955331627485,23.53365471603619,1.2274776914479584e-06,44.528122743682324,higher_score
patient care autocad,277,0.0029540391121379663,0.0016203435789752178,0.0013336955331627485,23.53365471603619,1.2274776914479584e-06,44.528122743682324,higher_score
goodskills pytorch,1390,0.012971367274527336,0.00998660736429628,0.0029847599102310555,23.48874204561811,1.256468454890422e-06,43.47804676258993,higher_score
business administration,6869,0.053420249195475805,0.060051917130996064,-0.006631667935520259,23.46430960352881,1.2725267770015729e-06,38.76835056048907,lower_score
expectations design,374,0.003861704761118906,0.002314776541393166,0.0015469282197257397,23.449008014419846,1.2826884669379695e-06,44.487486631016054,higher_score
expectations design scalable,374,0.003861704761118906,0.002314776541393166,0.0015469282197257397,23.449008014419846,1.2826884669379695e-06,44.487486631016054,higher_score
stakeholder expectations design,374,0.003861704761118906,0.002314776541393166,0.0015469282197257397,23.449008014419846,1.2826884669379695e-06,44.487486631016054,higher_score
angular spring,380,0.0023599306873504423,0.003918586002215561,-0.0015586553148651187,23.43000201721758,1.2954236281729602e-06,37.06069736842106,lower_score
angular spring boot,380,0.0023599306873504423,0.003918586002215561,-0.0015586553148651187,23.43000201721758,1.2954236281729602e-06,37.06069736842106,lower_score
flask ansible,974,0.006799240861457219,0.0092921744018783,-0.0024929335404210813,23.38396743819159,1.3267976223700272e-06,37.52286447638606,lower_score
agile nlp,1209,0.008598069147619403,0.011375473289132241,-0.0027774041415128386,23.38339735488792,1.327190891467644e-06,38.02513234077757,lower_score
docker pandas,304,0.0018153312979618788,0.0032076189216448084,-0.0013922876236829296,23.368998176298206,1.3371629546672087e-06,36.566874999999996,lower_score
creative suite culinary,300,0.003168578265533461,0.0017856847605033019,0.0013828935050301592,23.362105032317714,1.3419633230541515e-06,44.015049999999995,higher_score
suite culinary,300,0.003168578265533461,0.0017856847605033019,0.0013828935050301592,23.362105032317714,1.3419633230541515e-06,44.015049999999995,higher_score
suite culinary arts,300,0.003168578265533461,0.0017856847605033019,0.0013828935050301592,23.362105032317714,1.3419633230541515e-06,44.015049999999995,higher_score
reviews optimize performance,417,0.004257777044310588,0.0026289247862965217,0.0016288522580140664,23.317559118103457,1.3734044956638402e-06,43.78565947242207,higher_score
jobtitle product,3010,0.022675138212723052,0.027049817297995226,-0.004374679085272174,23.301380789454107,1.3850053967551366e-06,39.013473421926626,lower_score
jobtitle product manager,3010,0.022675138212723052,0.027049817297995226,-0.004374679085272174,23.301380789454107,1.3850053967551366e-06,39.013473421926626,lower_score
goodskills nlp,3802,0.02894628269659103,0.03386187397695201,-0.004915591280360981,23.291377311485263,1.3922276536625365e-06,39.06456996317714,lower_score
solutions develop,346,0.0035976565723244507,0.002116367123559468,0.0014812894487649829,23.24125164142073,1.4289899702766812e-06,43.45315028901739,higher_score
automation agile otherskills,526,0.0034326264543279163,0.005257849572593024,-0.0018252231182651082,23.211431795096217,1.451320212352463e-06,37.20705323193924,lower_score
autocad surgical,295,0.003119069230134501,0.001752616524197685,0.0013664527059368157,23.196525940494677,1.4626131472093261e-06,44.871542372881365,higher_score
autocad surgical assistance,295,0.003119069230134501,0.001752616524197685,0.0013664527059368157,23.196525940494677,1.4626131472093261e-06,44.871542372881365,higher_score
arts structural,281,0.0029870451357372732,0.0016534118152808346,0.0013336333204564386,23.196491834033434,1.4626390876594831e-06,44.02857651245554,higher_score
arts structural analysis,281,0.0029870451357372732,0.0016534118152808346,0.0013336333204564386,23.196491834033434,1.4626390876594831e-06,44.02857651245554,higher_score
culinary arts structural,281,0.0029870451357372732,0.0016534118152808346,0.0013336333204564386,23.196491834033434,1.4626390876594831e-06,44.02857651245554,higher_score
django pandas,271,0.0015842891327667306,0.002893470676741453,-0.0013091815439747222,23.178547157682623,1.4763515124025336e-06,36.04267527675279,lower_score
apis collaborate,1490,0.010776466705173543,0.01383905689390079,-0.003062590188727248,23.069982145124598,1.5621054258809595e-06,38.0496543624162,lower_score
goodskills linux,1029,0.009769782985394736,0.007225409632777199,0.0025443733526175367,23.056960488792384,1.5727210524484077e-06,43.937876579203106,higher_score
apis implement,1381,0.009934813103391262,0.012880078041037865,-0.002945264937646604,23.020290989755868,1.6030054813840316e-06,38.08496741491673,lower_score
tableau flask,1235,0.008812608301014886,0.011590416825118759,-0.002777808524103873,22.8977815605101,1.7084892333890258e-06,37.79361538461539,lower_score
terraform mongodb,1134,0.008036966746431215,0.01069757444486707,-0.002660607698435855,22.877279873083033,1.7268097676691807e-06,37.6662037037037,lower_score
selenium numpy,282,0.0016668041917649978,0.002992675385658302,-0.0013258711938933041,22.84595489519039,1.7551834091743357e-06,35.640496453900695,lower_score
university mustskills git,967,0.009208680584206548,0.00676245432449857,0.0024462262597079783,22.678928237860916,1.9145594627523567e-06,43.06747673216134,higher_score
boot hadoop,419,0.0026569848997442043,0.004265802483424533,-0.0016088175836803287,22.638900911199475,1.9548621725738827e-06,36.895047732696916,lower_score
spring boot hadoop,419,0.0026569848997442043,0.004265802483424533,-0.0016088175836803287,22.638900911199475,1.9548621725738827e-06,36.895047732696916,lower_score
kubernetes ideal,1159,0.010908490799570764,0.00823399084009852,0.0026744999594722433,22.61817231429093,1.9760667475710986e-06,43.485353753235636,higher_score
kubernetes ideal candidate,1159,0.010908490799570764,0.00823399084009852,0.0026744999594722433,22.61817231429093,1.9760667475710986e-06,43.485353753235636,higher_score
kubernetes terraform,1150,0.008168990840828436,0.010829847390089542,-0.0026608565492611067,22.56320743606089,2.0334175592971266e-06,38.32074347826092,lower_score
jobtitle mobile app,1787,0.013103391368924557,0.016418379325739002,-0.0033149879568144455,22.53694840698527,2.0614029205212254e-06,38.90646614437606,lower_score
jobtitle systems,1371,0.012773331132931505,0.009870868537226617,0.002902462595704888,22.51912758939547,2.080615084426317e-06,44.25994164843189,higher_score
nlp enterprise,615,0.004109249938113707,0.0060514872439278175,-0.0019422373058141104,22.479426154507905,2.1240644960333097e-06,37.118504065040696,lower_score
nlp enterprise applications,615,0.004109249938113707,0.0060514872439278175,-0.0019422373058141104,22.479426154507905,2.1240644960333097e-06,37.118504065040696,lower_score
jenkins postgresql,364,0.0022609126165525216,0.0037532448206874787,-0.001492332204134957,22.422570154462747,2.1878779496225817e-06,37.32174450549454,lower_score
saas nlp,672,0.004538328244904697,0.0065640449066648714,-0.0020257166617601748,22.379165109982264,2.237886076201584e-06,36.8683407738096,lower_score
selenium docker,267,0.0015677861209670771,0.0028438683222830282,-0.001276082201315951,22.351248862821176,2.270653440626889e-06,36.0508052434457,lower_score
kafka power,391,0.002458948758148363,0.004001256592979602,-0.001542307834831239,22.29570067335348,2.3372931992338735e-06,37.052122762148365,lower_score
